OrderID,CustomerName,ProductID,ProductName,Quantity,OrderDate,DeliveryStatus,Country,RevenueUSD
ORD-11471,Harper-Boyer,CHC-00501,70% Intense Dark Chocolate Bar,10,2026-05-11,Delivered,France,40.8
ORD-11472,Patterson PLC,CHC-00688,Raspberry Swirl White Chocolate Bar,43,2025-11-02,Pending,Peru,95.89
ORD-11473,"Lewis, Massey and Huffman",CHC-00901,Single Origin Dark Chocolate Drops,44,2026-06-02,Shipped,Belgium,156.64
ORD-11474,"Crawford, Lopez and Kim",CHC-01033,Classic Milk Chocolate Chips (Baking),7,2026-04-30,Delivered,Japan,22.19
ORD-11475,Bryant-Nguyen,CHC-00454,Biscuit Milk Chocolate Pralines,12,2026-04-24,Pending,Switzerland,26.4
ORD-11476,"Hill, Day and Miller",CHC-00480,Salted Butter Caramel Chocolate Wafer Bar,9,2026-01-10,Delivered,UAE,23.31
ORD-11477,"Simpson, Perez and Wilson",CHC-00343,Tropical Mix Fruit & Nut Chocolate Wafer Bar,28,2026-02-01,Delivered,Brazil,95.76
ORD-11478,"Wall, Carter and Parker",CHC-00147,Espresso Infused Dark Chocolate Coated Nuts,71,2025-10-26,Shipped,Germany,212.29
ORD-11479,Gutierrez PLC,CHC-00852,Biscuit Milk Chocolate Truffle Box,102,2025-11-17,Processing,Cote d'Ivoire,379.44
ORD-11480,Larson-George,CHC-01036,Honeycomb Milk Chocolate Truffle Box,30,2025-10-27,Delivered,India,104.4
ORD-11481,Branch Group,CHC-00161,Single Origin Dark Chocolate Chips (Baking),47,2026-02-01,Pending,Canada,253.8
ORD-11482,Shah-Gates,CHC-00927,Soft Caramel Core Chocolate Drops,86,2026-07-07,Delivered,Switzerland,375.82
ORD-11483,Taylor PLC,CHC-00190,70% Intense Dark Chocolate Gift Box,27,2026-02-09,Delivered,France,76.41
ORD-11484,"Anderson, Patrick and Smith",CHC-00501,70% Intense Dark Chocolate Bar,12,2026-04-01,Delivered,France,48.96
ORD-11485,Boyer-Thompson,CHC-00457,Almond Crunch Chocolate Bar,19,2026-06-10,Delivered,Mexico,95.19
ORD-11486,Vaughn-Noble,CHC-00819,Gianduja Style Hazelnut Chocolate Drops,73,2025-12-14,Processing,United Kingdom,362.81
ORD-11487,Ford-Reeves,CHC-01166,Cranberry Walnut Fruit & Nut Chocolate Truffle Box,26,2026-02-05,Delivered,Peru,102.44
ORD-11488,Evans Inc,CHC-00146,Stevia Sweetened Sugar-Free Chocolate Filled Bar,40,2025-12-04,Delivered,Germany,178.8
ORD-11489,Alvarez Ltd,CHC-00729,Roasted Almond Chocolate Gift Box,39,2026-04-30,Delivered,India,166.92
ORD-11490,"Mcdaniel, Williams and Lee",CHC-00593,Soft Caramel Core Chocolate Wafer Bar,10,2025-10-27,Pending,Australia,29.9
ORD-11491,Myers-Coleman,CHC-00640,Salted Butter Caramel Chocolate Drops,29,2026-02-23,Shipped,Australia,74.82
ORD-11492,Estrada-Hoffman,CHC-00264,Classic Milk Chocolate Truffle Box,8,2025-11-22,Pending,Mexico,21.04
ORD-11493,"Mitchell, Barrett and Ross",CHC-00420,Roasted Almond Chocolate Drops,66,2025-11-12,Delivered,Japan,207.24
ORD-11494,Lopez-Herring,CHC-01413,Diabetic Friendly Sugar-Free Chocolate Squares,19,2026-02-28,Delivered,Brazil,101.84
ORD-11495,"Waters, Riddle and Owens",CHC-01234,70% Intense Dark Chocolate Coated Nuts,44,2026-01-26,Shipped,UAE,209.88
ORD-11496,Allen Ltd,CHC-01366,Cranberry Walnut Fruit & Nut Chocolate Chips (Baking),11,2026-03-30,Processing,Japan,43.56
ORD-11497,Espinoza and Sons,CHC-00960,70% Intense Dark Chocolate Filled Bar,166,2026-02-20,Processing,Ghana,607.56
ORD-11498,Suarez-Adams,CHC-00235,Honeycomb Milk Chocolate Squares,82,2026-04-29,Delivered,Netherlands,282.9
ORD-11499,Alvarez-Edwards,CHC-00857,Biscuit Milk Chocolate Drops,107,2026-06-29,Pending,Japan,430.14
ORD-11500,Riggs-Zamora,CHC-00465,Diabetic Friendly Sugar-Free Chocolate Wafer Bar,59,2025-12-27,Shipped,Peru,302.08
ORD-11501,Kirk Ltd,CHC-00968,Organic Single Origin Chocolate Gift Box,18,2026-02-12,Shipped,Australia,93.42
ORD-11502,Jackson and Sons,CHC-01315,Almond Crunch Chocolate Drops,66,2025-10-29,Shipped,Switzerland,353.1
ORD-11503,"Moreno, Mendoza and Hancock",CHC-01012,Bakers Classic Compound Chocolate Squares,10,2025-11-26,Pending,Mexico,16.1
ORD-11504,"Moore, Love and Walker",CHC-00967,Raspberry Swirl White Chocolate Pralines,19,2026-08-02,Pending,Indonesia,43.32
ORD-11505,Waller-Roberts,CHC-00873,Honeycomb Milk Chocolate Filled Bar,29,2025-12-15,Delivered,India,72.21
ORD-11506,Adams Group,CHC-00318,Espresso Infused Dark Chocolate Wafer Bar,26,2026-04-20,Processing,South Africa,144.56
ORD-11507,Avery and Sons,CHC-00560,Organic Fair-Trade Chocolate Gift Box,9,2026-02-03,Delivered,Canada,33.03
ORD-11508,Owens-Alexander,CHC-00464,Raspberry Swirl White Chocolate Squares,29,2025-11-26,Delivered,Germany,104.69
ORD-11509,"Brooks, Smith and Horne",CHC-01087,Biscuit Milk Chocolate Drops,12,2025-11-25,Processing,United Kingdom,48.96
ORD-11510,Powell and Sons,CHC-01165,Vanilla Bean White Chocolate Chips (Baking),63,2026-07-24,Pending,Switzerland,154.98
ORD-11511,Watkins Group,CHC-00916,Coconut White Chocolate Coated Nuts,52,2026-02-26,Pending,Australia,133.12
ORD-11512,"Barnes, Estrada and Davis",CHC-01491,Organic Raw Cacao Chocolate Pralines,136,2026-06-08,Delivered,Belgium,841.84
ORD-11513,Mitchell-Cordova,CHC-00717,Whole Hazelnut Chocolate Truffle Box,136,2026-06-04,Processing,Italy,427.04
ORD-11514,Berry-Johnson,CHC-01395,Espresso Infused Dark Chocolate Squares,14,2026-03-30,Pending,China,87.5
ORD-11515,Duran PLC,CHC-00835,70% Intense Dark Chocolate Bar,27,2026-07-26,Pending,Cote d'Ivoire,70.47
ORD-11516,Fuller PLC,CHC-00851,Single Origin Dark Chocolate Truffle Box,16,2026-02-13,Delivered,Mexico,40.64
ORD-11517,"Washington, Thomas and Ross",CHC-00752,Almond Crunch Chocolate Pralines,8,2026-05-17,Delivered,Switzerland,25.12
ORD-11518,"Ford, Reed and Martin",CHC-01167,Bakers Classic Compound Chocolate Coated Nuts,22,2025-10-11,Delivered,France,40.26
ORD-11519,Erickson PLC,CHC-00733,Stevia Sweetened Sugar-Free Chocolate Drops,47,2026-06-21,Shipped,Colombia,263.2
ORD-11520,"Fuller, Greene and Weeks",CHC-00027,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),16,2026-03-29,Delivered,UAE,60.96
ORD-11521,Knight-Nguyen,CHC-00057,85% Extra Bold Dark Chocolate Filled Bar,55,2026-01-18,Delivered,India,305.8
ORD-11522,"Watson, Garcia and Cook",CHC-01169,Sea Salt Caramel Chocolate Gift Box,22,2026-01-04,Delivered,USA,92.84
ORD-11523,"Manning, Hahn and Green",CHC-00227,Plant-Based Classic Vegan Dark Chocolate Gift Box,33,2025-12-27,Delivered,Switzerland,134.97
ORD-11524,Pineda-Strickland,CHC-00679,Berry Burst Ruby Chocolate Wafer Bar,47,2026-06-13,Delivered,Australia,343.57
ORD-11525,Cole-Mcdonald,CHC-01087,Biscuit Milk Chocolate Drops,457,2025-11-02,Delivered,United Kingdom,1864.56
ORD-11526,"Stewart, Rodriguez and Harvey",CHC-01484,Almond Crunch Chocolate Truffle Box,49,2026-01-21,Pending,USA,259.7
ORD-11527,Wright Ltd,CHC-01023,Confectionery Grade Compound Chocolate Chips (Baking),51,2026-07-09,Pending,USA,95.37
ORD-11528,"Stafford, Anderson and Taylor",CHC-00404,Vanilla Bean White Chocolate Squares,20,2026-03-11,Processing,Switzerland,75.0
ORD-11529,Contreras-Lopez,CHC-00944,Organic Fair-Trade Chocolate Drops,7,2026-03-13,Delivered,Netherlands,33.81
ORD-11530,Barajas-Griffin,CHC-00513,Sea Salt Milk Chocolate Bar,44,2025-11-12,Delivered,Cote d'Ivoire,151.36
ORD-11531,Welch and Sons,CHC-00972,Single Origin Dark Chocolate Wafer Bar,15,2026-06-09,Delivered,Japan,87.15
ORD-11532,Thompson Inc,CHC-00862,Roasted Almond Chocolate Filled Bar,15,2026-03-14,Delivered,Mexico,59.55
ORD-11533,Chavez Inc,CHC-01217,Roasted Almond Chocolate Truffle Box,15,2025-12-30,Shipped,Canada,82.05
ORD-11534,Paul-Gordon,CHC-00351,Diabetic Friendly Sugar-Free Chocolate Chips (Baking),14,2026-03-09,Pending,Indonesia,64.4
ORD-11535,Gutierrez and Sons,CHC-00472,Biscuit Milk Chocolate Squares,22,2026-05-22,Pending,Canada,50.82
ORD-11536,Willis and Sons,CHC-01156,Single Origin Dark Chocolate Coated Nuts,158,2026-05-05,Shipped,Canada,870.58
ORD-11537,Torres-Henry,CHC-00185,Vanilla Bean White Chocolate Coated Nuts,66,2026-07-29,Shipped,Canada,295.02
ORD-11538,Brown-Khan,CHC-00444,Organic Single Origin Chocolate Pralines,13,2026-02-20,Processing,United Kingdom,55.38
ORD-11539,Morris PLC,CHC-00427,Biscuit Milk Chocolate Coated Nuts,36,2025-11-16,Processing,Brazil,137.52
ORD-11540,Harris-Rogers,CHC-00315,70% Intense Dark Chocolate Coated Nuts,24,2025-11-27,Pending,Cote d'Ivoire,71.52
ORD-11541,Johnson Inc,CHC-00224,85% Extra Bold Dark Chocolate Wafer Bar,16,2026-01-09,Processing,Japan,50.08
ORD-11542,Trevino-Burns,CHC-01298,85% Extra Bold Dark Chocolate Squares,35,2025-11-13,Delivered,Switzerland,124.6
ORD-11543,Burch-Hood,CHC-00716,Organic Fair-Trade Chocolate Bar,29,2026-01-30,Delivered,Belgium,180.96
ORD-11544,"Gray, Stewart and Benjamin",CHC-01076,85% Extra Bold Dark Chocolate Coated Nuts,72,2025-11-15,Delivered,United Kingdom,352.08
ORD-11545,"Green, Oliver and Jones",CHC-00327,Gianduja Style Hazelnut Chocolate Bar,192,2026-01-25,Delivered,Colombia,967.68
ORD-11546,"Rose, Garcia and Garcia",CHC-00492,Biscuit Milk Chocolate Coated Nuts,159,2026-04-12,Delivered,Switzerland,537.42
ORD-11547,"Garcia, Dennis and Mcbride",CHC-00858,85% Extra Bold Dark Chocolate Wafer Bar,194,2026-04-25,Delivered,Indonesia,1187.28
ORD-11548,"Johnson, Dennis and Harrison",CHC-00204,Stevia Sweetened Sugar-Free Chocolate Squares,37,2026-04-13,Delivered,Germany,189.44
ORD-11549,Williams-Johns,CHC-01189,Citrus Ruby Chocolate Gift Box,21,2025-11-30,Pending,United Kingdom,146.16
ORD-11550,"Carlson, Barnett and Smith",CHC-00048,Citrus Ruby Chocolate Filled Bar,20,2025-12-03,Delivered,Indonesia,123.8
ORD-11551,Jacobson-Wright,CHC-00253,Praline Hazelnut Chocolate Pralines,53,2026-04-15,Delivered,Australia,314.82
ORD-11552,"Mcdonald, Garcia and Fuller",CHC-01467,Gianduja Style Hazelnut Chocolate Squares,41,2026-03-10,Processing,Colombia,191.06
ORD-11553,"Jensen, Rivera and Daniels",CHC-00551,Stevia Sweetened Sugar-Free Chocolate Pralines,38,2026-03-06,Delivered,South Africa,163.78
ORD-11554,"Ross, Eaton and Lloyd",CHC-00918,Almond Crunch Chocolate Bar,89,2025-12-12,Pending,Australia,268.78
ORD-11555,"Johnson, Stevens and Tran",CHC-00542,Tropical Mix Fruit & Nut Chocolate Bar,8,2025-10-18,Processing,Cote d'Ivoire,32.48
ORD-11556,"Carpenter, Thomas and Gross",CHC-00938,Organic Single Origin Chocolate Squares,53,2025-10-16,Delivered,USA,258.11
ORD-11557,Walters-Ferguson,CHC-00613,Marzipan Style Almond Chocolate Wafer Bar,77,2025-11-10,Delivered,USA,381.92
ORD-11558,"Roberts, Wade and Hernandez",CHC-00737,Sea Salt Caramel Chocolate Coated Nuts,13,2026-06-10,Delivered,Germany,34.45
ORD-11559,"Walter, Brown and Tyler",CHC-00880,Single Origin Dark Chocolate Squares,32,2026-01-13,Delivered,Switzerland,168.32
ORD-11560,Lozano and Sons,CHC-00724,Citrus Ruby Chocolate Coated Nuts,26,2026-03-18,Delivered,Japan,151.58
ORD-11561,Young-James,CHC-01303,Almond Crunch Chocolate Gift Box,43,2026-05-17,Pending,France,215.0
ORD-11562,Reese Ltd,CHC-00108,Single Origin Dark Chocolate Gift Box,51,2025-11-16,Processing,China,186.66
ORD-11563,"Petty, Carrillo and Mendez",CHC-01198,85% Extra Bold Dark Chocolate Filled Bar,131,2026-06-05,Processing,Mexico,503.04
ORD-11564,Best Inc,CHC-01095,Classic Sugar-Free Chocolate Chips (Baking),10,2026-02-25,Processing,Switzerland,51.3
ORD-11565,Gonzales Group,CHC-01477,85% Extra Bold Dark Chocolate Truffle Box,129,2026-04-12,Delivered,UAE,398.61
ORD-11566,Hernandez-West,CHC-01230,Sea Salt Milk Chocolate Chips (Baking),22,2025-10-19,Processing,Brazil,46.42
ORD-11567,"Hayden, Roberts and Wood",CHC-01100,Coconut White Chocolate Wafer Bar,10,2026-02-24,Shipped,Colombia,32.0
ORD-11568,"Nelson, Snyder and Mayer",CHC-00422,Biscuit Milk Chocolate Squares,18,2026-07-02,Delivered,France,37.26
ORD-11569,Massey Inc,CHC-00031,Almond Crunch Chocolate Filled Bar,39,2026-03-12,Delivered,USA,154.44
ORD-11570,Houston-Maldonado,CHC-00300,Whole Hazelnut Chocolate Gift Box,16,2025-10-09,Shipped,India,87.2
ORD-11571,"Brown, Rivera and Moore",CHC-00925,Oat Milk Blend Vegan Dark Chocolate Wafer Bar,24,2026-05-08,Pending,Canada,99.84
ORD-11572,Arias PLC,CHC-01218,Bakers Classic Compound Chocolate Truffle Box,30,2026-01-24,Shipped,Peru,54.6
ORD-11573,"Williams, Humphrey and Castaneda",CHC-01223,70% Intense Dark Chocolate Pralines,27,2026-03-21,Delivered,South Africa,164.97
ORD-11574,Romero-Thomas,CHC-00781,Value Pack Compound Chocolate Bar,44,2025-11-25,Pending,USA,106.48
ORD-11575,Robinson and Sons,CHC-00486,85% Extra Bold Dark Chocolate Drops,51,2026-05-15,Shipped,Italy,320.79
ORD-11576,Perez-Smith,CHC-00972,Single Origin Dark Chocolate Wafer Bar,34,2026-06-13,Delivered,Japan,197.54
ORD-11577,Davis-Miranda,CHC-01238,Classic Sugar-Free Chocolate Bar,37,2026-01-02,Pending,France,207.94
ORD-11578,Schultz-Wall,CHC-00215,Organic Raw Cacao Chocolate Pralines,17,2025-12-01,Shipped,South Africa,75.48
ORD-11579,Levine-Anderson,CHC-00116,Almond Crunch Chocolate Bar,50,2025-10-21,Delivered,Italy,272.0
ORD-11580,Edwards Ltd,CHC-00196,Sea Salt Caramel Chocolate Pralines,13,2026-04-14,Delivered,Colombia,52.39
ORD-11581,Cohen-Allison,CHC-01405,Raspberry Swirl White Chocolate Gift Box,16,2026-06-02,Delivered,Mexico,44.96
ORD-11582,"West, Shaffer and Jacobs",CHC-01422,Confectionery Grade Compound Chocolate Drops,46,2026-04-16,Processing,United Kingdom,65.32
ORD-11583,Taylor LLC,CHC-00334,Organic Fair-Trade Chocolate Drops,185,2026-07-02,Delivered,Switzerland,684.5
ORD-11584,Allen Ltd,CHC-01032,Plant-Based Classic Vegan Dark Chocolate Chips (Baking),10,2026-04-15,Processing,Ghana,52.8
ORD-11585,Nunez Inc,CHC-00569,Coconut White Chocolate Chips (Baking),6,2026-05-03,Delivered,Canada,21.54
ORD-11586,Osborne Inc,CHC-00224,85% Extra Bold Dark Chocolate Wafer Bar,28,2026-02-08,Delivered,Japan,87.64
ORD-11587,Morris-Yang,CHC-00372,Tropical Mix Fruit & Nut Chocolate Truffle Box,211,2025-10-29,Delivered,Indonesia,630.89
ORD-11588,"Owens, Ochoa and Moore",CHC-00017,Coconut Sugar Vegan Dark Chocolate Squares,9,2026-01-27,Processing,USA,57.15
ORD-11589,Davis Group,CHC-01330,Praline Hazelnut Chocolate Chips (Baking),33,2025-12-23,Delivered,USA,115.83
ORD-11590,Martin Inc,CHC-00990,Value Pack Compound Chocolate Pralines,16,2026-04-13,Delivered,USA,25.76
ORD-11591,Davis Ltd,CHC-01362,Bakers Classic Compound Chocolate Filled Bar,17,2026-01-08,Delivered,USA,29.58
ORD-11592,Miller-Wright,CHC-01312,Citrus Ruby Chocolate Squares,11,2025-11-30,Delivered,South Africa,73.48
ORD-11593,"Brown, Harding and Garrett",CHC-00634,Cranberry Walnut Fruit & Nut Chocolate Coated Nuts,230,2026-01-22,Pending,USA,924.6
ORD-11594,Johnson LLC,CHC-00183,Almond Crunch Chocolate Squares,151,2026-01-22,Shipped,USA,709.7
ORD-11595,Allen Group,CHC-00194,Praline Hazelnut Chocolate Filled Bar,27,2026-02-19,Delivered,Belgium,131.76
ORD-11596,"Reed, Chavez and Cox",CHC-00279,Lemon Zest White Chocolate Coated Nuts,8,2025-11-02,Pending,Netherlands,32.56
ORD-11597,Mcdowell Inc,CHC-00761,70% Intense Dark Chocolate Coated Nuts,77,2026-06-11,Delivered,UAE,198.66
ORD-11598,Barnes-Carter,CHC-00113,Biscuit Milk Chocolate Gift Box,39,2026-02-21,Processing,Germany,155.22
ORD-11599,Lewis LLC,CHC-00263,Roasted Almond Chocolate Coated Nuts,62,2026-04-14,Delivered,Netherlands,237.46
ORD-11600,Campbell-Shields,CHC-00653,85% Extra Bold Dark Chocolate Coated Nuts,136,2025-10-29,Processing,Mexico,520.88
ORD-11601,"Pope, Torres and Dean",CHC-00992,Classic Milk Chocolate Squares,84,2026-02-22,Delivered,Germany,373.8
ORD-11602,Ayers Group,CHC-01342,Espresso Infused Dark Chocolate Coated Nuts,35,2025-10-09,Processing,Australia,193.55
ORD-11603,Knight Group,CHC-00099,Vanilla Bean White Chocolate Wafer Bar,46,2025-11-03,Pending,Australia,100.74
ORD-11604,Simpson-Foster,CHC-00557,Honeycomb Milk Chocolate Truffle Box,53,2026-01-26,Delivered,Belgium,170.66
ORD-11605,Shaw Ltd,CHC-00858,85% Extra Bold Dark Chocolate Wafer Bar,60,2026-01-12,Pending,Indonesia,367.2
ORD-11606,Dixon and Sons,CHC-00394,Classic Milk Chocolate Bar,100,2026-02-16,Processing,Netherlands,435.0
ORD-11607,Olson Group,CHC-01441,Organic Fair-Trade Chocolate Squares,10,2025-10-21,Shipped,France,47.8
ORD-11608,Bennett-Martinez,CHC-00051,Tropical Mix Fruit & Nut Chocolate Pralines,50,2026-06-14,Processing,Switzerland,200.0
ORD-11609,"Cummings, Miller and Long",CHC-00491,85% Extra Bold Dark Chocolate Pralines,16,2026-07-03,Delivered,Cote d'Ivoire,88.32
ORD-11610,Parker PLC,CHC-00936,Raspberry Swirl White Chocolate Drops,40,2026-04-14,Shipped,France,128.0
ORD-11611,Roberts Group,CHC-00363,Espresso Infused Dark Chocolate Filled Bar,62,2026-06-13,Delivered,India,203.36
ORD-11612,Roberts-Pitts,CHC-00160,Marzipan Style Almond Chocolate Filled Bar,153,2026-06-30,Processing,Ecuador,500.31
ORD-11613,"Woods, Brandt and Taylor",CHC-00708,Value Pack Compound Chocolate Wafer Bar,27,2026-06-12,Processing,Brazil,48.6
ORD-11614,Bowman-Brennan,CHC-01383,70% Intense Dark Chocolate Filled Bar,15,2026-05-12,Pending,Italy,50.7
ORD-11615,Fletcher-Yates,CHC-01412,Organic Single Origin Chocolate Pralines,34,2026-04-27,Shipped,France,214.88
ORD-11616,Abbott-Weiss,CHC-01261,70% Intense Dark Chocolate Chips (Baking),111,2026-01-16,Pending,USA,596.07
ORD-11617,Walter-Sawyer,CHC-00122,Single Origin Dark Chocolate Truffle Box,30,2026-07-27,Processing,Belgium,156.6
ORD-11618,Goodwin-Mcdonald,CHC-01365,Confectionery Grade Compound Chocolate Drops,103,2025-11-26,Pending,Colombia,214.24
ORD-11619,Chandler-Wolfe,CHC-00590,Soft Caramel Core Chocolate Coated Nuts,30,2026-06-10,Processing,Mexico,92.4
ORD-11620,"Simon, Davis and Spence",CHC-00590,Soft Caramel Core Chocolate Coated Nuts,65,2026-01-23,Processing,Mexico,200.2
ORD-11621,Collins and Sons,CHC-01356,Sea Salt Milk Chocolate Drops,19,2026-06-05,Delivered,Switzerland,43.32
ORD-11622,Watson-Stanley,CHC-00653,85% Extra Bold Dark Chocolate Coated Nuts,46,2025-12-27,Pending,Mexico,176.18
ORD-11623,"Landry, Schultz and Diaz",CHC-00305,Confectionery Grade Compound Chocolate Coated Nuts,51,2026-02-12,Shipped,Netherlands,116.79
ORD-11624,Perez LLC,CHC-00193,Lemon Zest White Chocolate Gift Box,50,2026-03-06,Pending,France,210.5
ORD-11625,"Wilson, Curry and Wolf",CHC-00624,Vanilla Bean White Chocolate Truffle Box,12,2026-05-07,Delivered,Australia,34.68
ORD-11626,Guerrero-Hudson,CHC-01460,Sea Salt Caramel Chocolate Gift Box,13,2026-07-09,Processing,Cote d'Ivoire,50.18
ORD-11627,"Jackson, Crosby and Garza",CHC-00495,Coconut Sugar Vegan Dark Chocolate Pralines,30,2025-10-24,Delivered,Australia,193.2
ORD-11628,"Mooney, Rivera and Cruz",CHC-00011,Biscuit Milk Chocolate Bar,22,2026-05-08,Processing,France,64.24
ORD-11629,Simon-Johnson,CHC-00484,Honeycomb Milk Chocolate Drops,31,2025-11-11,Processing,China,81.53
ORD-11630,Hart-Clark,CHC-00737,Sea Salt Caramel Chocolate Coated Nuts,10,2026-06-26,Delivered,Germany,26.5
ORD-11631,Li Inc,CHC-00573,70% Intense Dark Chocolate Drops,103,2026-01-22,Delivered,China,521.18
ORD-11632,Evans-Miller,CHC-00361,Honeycomb Milk Chocolate Truffle Box,11,2026-04-21,Delivered,Australia,46.75
ORD-11633,Young LLC,CHC-00373,Almond Crunch Chocolate Squares,48,2026-01-14,Delivered,Mexico,228.96
ORD-11634,Mccullough-Ortiz,CHC-00965,Espresso Infused Dark Chocolate Drops,20,2025-10-26,Delivered,USA,96.6
ORD-11635,Williams Inc,CHC-00026,Organic Single Origin Chocolate Coated Nuts,144,2025-12-27,Pending,Indonesia,542.88
ORD-11636,Contreras Ltd,CHC-01464,Espresso Infused Dark Chocolate Truffle Box,75,2026-06-16,Shipped,Switzerland,377.25
ORD-11637,James PLC,CHC-00551,Stevia Sweetened Sugar-Free Chocolate Pralines,28,2026-01-04,Processing,South Africa,120.68
ORD-11638,"Turner, Jones and Tran",CHC-01016,Honeycomb Milk Chocolate Pralines,33,2025-10-26,Pending,Netherlands,66.99
ORD-11639,"Patterson, Martinez and Miller",CHC-00695,Diabetic Friendly Sugar-Free Chocolate Drops,28,2026-07-26,Shipped,Belgium,160.72
ORD-11640,Johnson-Doyle,CHC-00240,Coconut Sugar Vegan Dark Chocolate Bar,24,2026-04-20,Pending,Switzerland,94.56
ORD-11641,"Acosta, Watson and Rollins",CHC-01072,Raspberry Swirl White Chocolate Gift Box,21,2026-02-26,Delivered,Belgium,73.71
ORD-11642,Lopez-White,CHC-01060,85% Extra Bold Dark Chocolate Drops,71,2026-04-17,Delivered,Australia,396.89
ORD-11643,Bautista-Santana,CHC-00086,85% Extra Bold Dark Chocolate Bar,14,2026-01-09,Shipped,Belgium,86.66
ORD-11644,Larson Ltd,CHC-01497,Roasted Almond Chocolate Pralines,16,2026-05-10,Shipped,Ghana,46.24
ORD-11645,Farmer-Brown,CHC-00851,Single Origin Dark Chocolate Truffle Box,35,2026-01-22,Pending,Mexico,88.9
ORD-11646,Beltran-Chambers,CHC-00702,Gianduja Style Hazelnut Chocolate Drops,49,2026-04-27,Delivered,France,229.32
ORD-11647,"Young, Lamb and Peters",CHC-00224,85% Extra Bold Dark Chocolate Wafer Bar,60,2026-06-24,Delivered,Japan,187.8
ORD-11648,Hall-Cameron,CHC-00139,Coconut White Chocolate Wafer Bar,11,2026-08-02,Delivered,UAE,49.17
ORD-11649,Smith Ltd,CHC-01348,Sea Salt Milk Chocolate Pralines,79,2026-05-24,Processing,Italy,178.54
ORD-11650,Patton-Higgins,CHC-01001,Sea Salt Caramel Chocolate Pralines,198,2026-07-25,Processing,Switzerland,861.3
ORD-11651,Porter-Armstrong,CHC-01397,85% Extra Bold Dark Chocolate Filled Bar,22,2025-11-04,Delivered,France,79.42
ORD-11652,Evans Ltd,CHC-00105,70% Intense Dark Chocolate Chips (Baking),30,2025-11-17,Delivered,South Africa,144.3
ORD-11653,"Bell, Hodges and Berry",CHC-00766,Whole Hazelnut Chocolate Wafer Bar,13,2025-10-09,Processing,Italy,55.25
ORD-11654,"Duke, Gray and Downs",CHC-00449,Raisin & Almond Fruit & Nut Chocolate Coated Nuts,41,2026-02-23,Delivered,Canada,207.05
ORD-11655,Johnston Inc,CHC-00281,Plant-Based Classic Vegan Dark Chocolate Drops,20,2025-12-14,Shipped,UAE,111.8
ORD-11656,"Gardner, Price and Carrillo",CHC-01412,Organic Single Origin Chocolate Pralines,35,2026-04-04,Shipped,France,221.2
ORD-11657,Jimenez-Graham,CHC-00946,Espresso Infused Dark Chocolate Coated Nuts,74,2026-02-09,Delivered,Mexico,371.48
ORD-11658,"Pierce, Campos and Burns",CHC-00203,70% Intense Dark Chocolate Drops,5,2026-06-28,Shipped,Belgium,14.5
ORD-11659,Harrison and Sons,CHC-01315,Almond Crunch Chocolate Drops,8,2026-03-29,Pending,Switzerland,42.8
ORD-11660,Ruiz-Smith,CHC-00662,Espresso Infused Dark Chocolate Drops,53,2026-06-07,Delivered,Cote d'Ivoire,152.64
ORD-11661,Carter-Barker,CHC-00383,85% Extra Bold Dark Chocolate Pralines,93,2025-10-11,Delivered,Brazil,474.3
ORD-11662,Fields Group,CHC-01093,Sea Salt Milk Chocolate Squares,39,2025-11-28,Delivered,Cote d'Ivoire,79.95
ORD-11663,"Weber, Mathis and Mitchell",CHC-00470,Confectionery Grade Compound Chocolate Coated Nuts,32,2026-02-17,Processing,Belgium,62.4
ORD-11664,Harper-Daniel,CHC-00835,70% Intense Dark Chocolate Bar,69,2026-04-12,Delivered,Cote d'Ivoire,180.09
ORD-11665,Travis Group,CHC-00745,Stevia Sweetened Sugar-Free Chocolate Bar,81,2025-11-18,Processing,Japan,246.24
ORD-11666,Johnson-Phillips,CHC-00875,Raisin & Almond Fruit & Nut Chocolate Chips (Baking),31,2025-12-19,Processing,Cote d'Ivoire,105.4
ORD-11667,"Lee, Thomas and Gutierrez",CHC-01140,Organic Raw Cacao Chocolate Drops,10,2025-10-23,Processing,United Kingdom,50.2
ORD-11668,Wilson-Potter,CHC-00225,Stevia Sweetened Sugar-Free Chocolate Coated Nuts,32,2026-08-01,Processing,Germany,169.28
ORD-11669,Richmond LLC,CHC-01479,Sea Salt Milk Chocolate Coated Nuts,29,2026-07-21,Shipped,Ghana,111.94
ORD-11670,Wolf-Gutierrez,CHC-01195,Classic Milk Chocolate Truffle Box,26,2026-04-06,Delivered,France,106.86
ORD-11671,"Henson, Mays and Campbell",CHC-00030,Citrus Ruby Chocolate Truffle Box,95,2026-02-26,Delivered,USA,676.4
ORD-11672,"Gregory, Knapp and Cooper",CHC-00170,Sea Salt Caramel Chocolate Pralines,20,2026-04-28,Delivered,Belgium,97.8
ORD-11673,"Herring, Huber and Smith",CHC-00690,Single Origin Dark Chocolate Truffle Box,95,2025-11-15,Shipped,USA,557.65
ORD-11674,Perez-Chan,CHC-00244,Organic Raw Cacao Chocolate Gift Box,8,2026-01-30,Delivered,Belgium,40.16
ORD-11675,Baker-Peterson,CHC-00269,Organic Fair-Trade Chocolate Drops,14,2026-02-26,Delivered,Germany,78.82
